Code,Name,Zone,Latitude,Longitude,Distance
CQ5,SEA LIFE CASTELO DO QUEIJO,PRT2,41.16826266,-8.687800558,5.441989477
DAFC2,DR. AFONSO CORDEIRO,PRT2,41.17344194,-8.685475831,5.442357106
GIT2,GIESTA,mai/04,41.19074831,-8.580413721,5.448283449
ZOID1,ZONA INDUSTRIAL,mai/01,41.20258989,-8.608657262,5.451248828
CUSF3,CUSTÓIAS (FEIRA),mai/01,41.20219654,-8.643563538,5.451554496
PNG3,PÊGO NEGRO,PRT3,41.1547528,-8.560042095,5.452361214
DAFC1,DR. AFONSO CORDEIRO,PRT2,41.17379337,-8.685419208,5.452671575
PNG4,PÊGO NEGRO,PRT3,41.15493526,-8.56001385,5.454585091
CRV1,CARCAVELOS,MTS1,41.17980478,-8.681518638,5.455103726
CRV2,CARCAVELOS,MTS1,41.17955547,-8.6817614,5.458867829
PP2,PONTE DA PEDRA,mai/01,41.20361884,-8.614437743,5.461981249
CUSF2,CUSTÓIAS (FEIRA),mai/01,41.20194558,-8.645153409,5.464052095
FNTL1,FONTE LUMINOSA,MTS1,41.17903512,-8.682245082,5.465729209
RGT2,R. GATÕES,mai/01,41.20154314,-8.64696708,5.470215732
CUSF1,CUSTÓIAS (FEIRA),mai/01,41.20232021,-8.644100971,5.477591253
RGT1,R. GATÕES,mai/01,41.20168096,-8.646914675,5.483206978
GIT1,GIESTA,mai/04,41.19105273,-8.580148349,5.488133969
ZOID2,ZONA INDUSTRIAL,mai/01,41.2029859,-8.608764689,5.491601983
CUS3,CUSTÓIAS,mai/01,41.20280423,-8.642566852,5.493705209
PQN3,PARQUE NASCENTE,PRT3,41.17588294,-8.56550645,5.499583168
PP1,PONTE DA PEDRA,mai/01,41.20396147,-8.614271121,5.501858475
CUS1,CUSTÓIAS,mai/01,41.20312245,-8.641530246,5.505608722
LBM,LABORIM,VNG1,41.10730051,-8.608339263,5.505782061
CRMT2,CÂNDIDO REIS (METRO),mai/01,41.20122484,-8.649445121,5.509934781
CRMT1,CÂNDIDO REIS (METRO),mai/01,41.20133261,-8.649505577,5.522938945
LBM1,LABORIM,VNG1,41.10707175,-8.608460343,5.527801103
TPM1,TV. PASSOS MANUEL,MTS1,41.19614913,-8.662732186,5.536587196
TPM2,TV. PASSOS MANUEL,MTS1,41.19609718,-8.662840695,5.537001333
CQ10,CASTELO DO QUEIJO,PRT2,41.16746257,-8.689282461,5.539021829
GLV1,GIL VICENTE,mai/04,41.19244446,-8.581147183,5.545749718
ETRP2,EDIF. TRANSPARENTE,PRT2,41.17181944,-8.6877143,5.553954164
SER1,SEARA,MTS1,41.18676532,-8.676577471,5.555635108
RMST4,RUA DE MOSTEIRO,mai/01,41.20501579,-8.620528252,5.556600219
CQ8,CASTELO DO QUEIJO,PRT2,41.16783664,-8.689487637,5.566036087
GLV2,GIL VICENTE,mai/04,41.19271987,-8.58095421,5.579370471
RNOR2,RECAREI (NORTE),mai/01,41.20496981,-8.633320262,5.579833837
SER2,SEARA,MTS1,41.18675446,-8.676970698,5.58040904
RMST3,RUA DE MOSTEIRO,mai/01,41.20522455,-8.620136376,5.582133113
RNOR1,RECAREI (NORTE),mai/01,41.20506068,-8.633130203,5.587942303
EIP1,ESCOLA IRMÃOS PASSOS,MTS1,41.19780422,-8.660702702,5.59691728
DBT2, DR.DOMINGOS BONTEMPO,mai/01,41.20459992,-8.637964155,5.600206587
ENV2,ESTRADA NOVA,mai/04,41.18141107,-8.567986054,5.605656116
1CDR2,RUA CÂNDIDO DOS REIS,MTS1,41.19931569,-8.657616107,5.610454939
TMPR2,TV. MELO PEREIRA,mai/01,41.20559293,-8.62260127,5.61131449
CAB3,CABINE,VNG4,41.10620455,-8.641413006,5.611782773
RPAC1,PAÇO,mai/04,41.20034723,-8.595275602,5.612227514
CAB4,CABINE,VNG4,41.10613656,-8.641074578,5.612320347
CSTM1,CUSTÓIAS (METRO),mai/01,41.20029448,-8.655223843,5.613381629
CNV2,CEMITÉRIO NOVO,mai/01,41.2040844,-8.608587517,5.613599504
CSTM2,CUSTÓIAS (METRO),mai/01,41.20022349,-8.655440965,5.614504654
ENV,ESTRADA NOVA,mai/04,41.18138483,-8.567783278,5.618641265
RPAC2,PAÇO,mai/04,41.20045564,-8.595388227,5.618833265
PCID3,PR. CID. SALVADOR,PRT2,41.17270975,-8.688133478,5.620602974
RCH2,R. CHAQUEDAS,VNG4,41.11094748,-8.657724266,5.622435536
TMPR1,TV.MELO PEREIRA,mai/01,41.20573949,-8.622884363,5.626746155
CAB2,CABINE,VNG4,41.10593609,-8.640734361,5.627305728
CRPO2,CRESPO,mai/04,41.19251292,-8.579753036,5.629555525
CAB1,CABINE,VNG4,41.10593091,-8.640868621,5.630482244
JD4,JOÃO DE DEUS,PRT3,41.15789379,-8.558001493,5.631051406
JD1,JOÃO DE DEUS,PRT3,41.15777692,-8.557953083,5.634418897
MP3,MONTE DOS PIPOS,MTS1,41.1996829,-8.657431099,5.638782303
AFHQ3,AFONSO  HENRIQUES,MTS1,41.18066792,-8.68340919,5.640124541
CNV1,CEMITÉRIO NOVO,mai/01,41.20430454,-8.608393118,5.641347168
DBT1,DR DOMINGOS BONTEMPO,mai/01,41.20500334,-8.638005883,5.644906248
ACD1,AFONSO CORDEIRO,MTS1,41.17884741,-8.684842056,5.646991473
HMT2,HOSPITAL MATOSINHOS,MTS1,41.18579023,-8.67903653,5.650581933
CRPO1,CRESPO,mai/04,41.19262817,-8.579514522,5.652488239
SRD2,SARDOAL,VNG1,41.1091135,-8.596542914,5.654081195
MATC2,MATOSINHOS (CMM),MTS1,41.18172753,-8.682907947,5.664394993
SCT4,S. CAETANO,GDM1,41.16951233,-8.56020048,5.667435241
MATC1,MATOSINHOS (CMM),MTS1,41.18272289,-8.682181186,5.671568123
HMT1,HOSPITAL MATOSINHOS,MTS1,41.18592421,-8.679264099,5.674756938
PSSM2,PASSOS MANUEL,MTS1,41.19711066,-8.663797243,5.67521434
RCH1,R.CHAQUEDAS,VNG4,41.11036357,-8.657647735,5.676233994
SZEN1,SALGADO ZENHA,MTS1,41.19962261,-8.658546401,5.678240625
DJ1,D.JOÃO I,MTS1,41.17675828,-8.686755027,5.687300414
SRD1,SARDOAL,VNG1,41.10886322,-8.596088773,5.695458336
SCT3,S. CAETANO,GDM1,41.17016121,-8.560093412,5.696709604
PCID1,PR. CID. SALVADOR,PRT2,41.17385007,-8.688554696,5.698635507
PMQ2,PEDRO MESQUITA,mai/01,41.20587054,-8.6147086,5.70557956
SDMC4,SENDIM (CEMITÉRIO),MTS1,41.18991405,-8.675341163,5.706778985
GOA2,GOA,MTS1,41.18495373,-8.680745817,5.710979536
SCT1,S. CAETANO,GDM1,41.16869379,-8.559322579,5.713390965
PSSM1,PASSOS MANUEL,MTS1,41.19748527,-8.663951835,5.716828597
PRD3,PARADA,mai/04,41.20177156,-8.596180826,5.721898679
AAS1,ANTÓNIO  AUG.SILVA,GDM1,41.16741132,-8.558760816,5.723231875
PCID4,PR. CID. SALVADOR,PRT2,41.17385758,-8.688911249,5.726741425
MTE,MONTE,VNG4,41.10606283,-8.645854436,5.728418823
PCID2,PR. CID. SALVADOR,PRT2,41.17331213,-8.689223698,5.729502205
LGCP1,LGO. DA CAPELA,mai/01,41.20671364,-8.623295943,5.733962951
SCT2,S. CAETANO,GDM1,41.16876671,-8.559084743,5.734730951
CTN1,CASTANHEIRA,mai/04,41.1814538,-8.566210587,5.735485076
CTN2,CASTANHEIRA,mai/04,41.18164234,-8.566354846,5.735825236
LGCP2,LGO. DA CAPELA,mai/01,41.20674077,-8.623533598,5.736470963
SDMC3,SENDIM (CEMITÉRIO),MTS1,41.19012735,-8.675830576,5.752987958
CAL2,CAL,mai/01,41.20511532,-8.643228611,5.756185955
JSP,JOSÉ POÇAS,VNG4,41.10528551,-8.643584333,5.757026534
DCS3,DAVID CORREIA DA SILVA,mai/04,41.17239088,-8.560287983,5.758694689
SAN2,STO.  ANTÓNIO,VNG4,41.10459833,-8.640162589,5.761484157
DCS4,DAVID CORREIA DA SILVA,mai/04,41.17250539,-8.560270735,5.764298303
CSRT3,C.SAÚDE RIO TINTO,mai/04,41.17461106,-8.561315353,5.765543072
CAL1,CAL,mai/01,41.20522353,-8.643193687,5.767031069
JSP2,JOSÉ POÇAS,VNG4,41.10504521,-8.642918594,5.768149361
CSRT4,C.SAÚDE DE RIO TINTO,mai/04,41.17430582,-8.56107503,5.771607067
PRD1,PARADA,mai/04,41.20207579,-8.595530795,5.775703281
SAN1,STO. ANTÓNIO,VNG4,41.10442689,-8.640244594,5.781587205
VNEM1,VITORINO NEMESIO,GDM1,41.16489977,-8.55727396,5.785622772
EPC1,EST PRISIONAL DE CUSTOIAS,mai/01,41.20654946,-8.636539427,5.792341193
AAS2,ANTÓNIO  AUG.SILVA,GDM1,41.16768135,-8.557969571,5.794716139
VNEM2,VITORINO NEMESIO,GDM1,41.16509044,-8.557184521,5.796968727
PRD2,PARADA,mai/04,41.2025501,-8.596249439,5.798015481
MP2,MONTE DOS PIPOS,MTS1,41.20049612,-8.659418748,5.798734863
GOA1,GOA,MTS1,41.18434448,-8.682584012,5.798847285
SGMC2,S.GEMIL (CAMINHO FERRO),mai/04,41.19592609,-8.581898132,5.801281774
MP1,MONTE DOS PIPOS,MTS1,41.2006131,-8.659251487,5.803149245
PMQ1,PEDRO MESQUITA,mai/01,41.20668931,-8.614051692,5.804116325
LEV1,LEVADA,mai/04,41.17791878,-8.562753841,5.804585973
NCON1,NOVAS CONSTRUÇÕES,MTS1,41.19911656,-8.662658911,5.807844319
LEV2,LEVADA,mai/04,41.17808354,-8.562645623,5.820731652
PQBT3,PARQUE BASÍLIO TELES,MTS1,41.18243705,-8.684559978,5.823508614
SCAL1,SR. DO CALVÁRIO,GDM1,41.17151302,-8.559066834,5.824032422
SGMC1,S. GEMIL (CAMINHO FERRO),mai/04,41.19577868,-8.581213413,5.824510397
SAR1,SOUSA AROSO,MTS1,41.17616911,-8.68893688,5.826830678
AREI2,AREIAS,PRT3,41.15916268,-8.555746098,5.828609342
PQBT4,PQ BASÍLIO TELES,MTS1,41.1820995,-8.685073828,5.840949202
CCRN2,CRISTOVÃO CERNACHE,mai/01,41.20768932,-8.622602458,5.844255083
SCAL2,SR.DO CALVÁRIO,GDM1,41.17169384,-8.558865436,5.846333954
MRDR1,MIRADOURO,GDM1,41.16254696,-8.555990938,5.848863838
CCRN1,CRISTOVÃO CERNACHE,mai/01,41.20781608,-8.622635533,5.858240039
EMZ2,EGAS MONIZ,VNG2,41.10800736,-8.593963746,5.858822787
ALFC1,ALFREDO CUNHA,MTS1,41.18406614,-8.683717965,5.860737044
MRDR2,MIRADOURO,GDM1,41.16214376,-8.555697709,5.867090894
EMZ1,EGAS MONIZ,VNG2,41.10787221,-8.593986607,5.871426522
PCAR1,PRACETA AREIAS,GDM1,41.16008283,-8.555275469,5.876489902
AREI,AREIAS,PRT3,41.15935558,-8.555126513,5.881982321
SCAL4,SR. DO CALVÁRIO,GDM1,41.17196524,-8.558521632,5.883163616
PCAR2,PRACETA AREIAS,GDM1,41.16029865,-8.555169247,5.887612371
DDN2,D.DINIS,mai/04,41.19773944,-8.583293357,5.889893332
FRN1,FORNO,mai/04,41.19437576,-8.577817207,5.89174582
SARI2,SARILHOS,MTS1,41.19657122,-8.66911827,5.89326148
ACD3,AFONSO CORDEIRO,MTS1,41.18040815,-8.687115366,5.896555558
RGDI4,REGADIO,MTS1,41.19117464,-8.676966168,5.901758406
DDN1,D.DINIS,mai/04,41.19808755,-8.583667496,5.902565023
PQBT2,PQ BASÍLIO TELES,MTS1,41.18280377,-8.68538211,5.903480566
RGDI5,REGADIO,MTS1,41.19110278,-8.677102118,5.904714359
SARI1,SARILHOS,MTS1,41.19667689,-8.669304661,5.912179223
GSUL2,GONDIVAI (SUL),mai/01,41.20805003,-8.633181824,5.918588036
ALFC2,ALFREDO CUNHA,MTS1,41.18438764,-8.684268906,5.918895783
GSUL1,GONDIVAI (SUL),mai/01,41.20808644,-8.633034067,5.921222372
FRN2,FORNO,mai/04,41.19468224,-8.577736076,5.921552527
SAN3,STO. ANTÓNIO,VNG4,41.10374585,-8.643572382,5.921888911
PCRQ2,PONTE CARRAQUINHO,mai/01,41.20636343,-8.644875377,5.927075728
BRTC5,BRITO CAPELO,MTS1,41.17856724,-8.688796223,5.928067774
AVM1,AV. MENÉRES,MTS1,41.17810632,-8.689186376,5.935239388
PRQC2,PARQUE CAMPISMO,VNG4,41.10726067,-8.656551474,5.940167559
PCRQ1,PONTE CARRAQUINHO,mai/01,41.20657681,-8.644838057,5.949002766
TLR,TV. LOUREIRO,VNG4,41.10499637,-8.649855463,5.94958265
PRNT,PAULO RANITO,mai/01,41.20799103,-8.613680789,5.951967581
SAR2,SOUSA AROSO,MTS1,41.17709265,-8.690057061,5.954131308
TOR4,TOURAIS,MTS1,41.19834583,-8.667265356,5.955600994
05/out/01,5 DE OUTUBRO,mai/04,41.19923779,-8.584650725,5.959232722
TRM2,TERRAMONTE,mai/04,41.20430805,-8.59668016,5.961689333
TRM1,TERRAMONTE,mai/04,41.20427893,-8.596518262,5.96415529
MN2,MUNDO NOVO,MTS1,41.20134144,-8.661427024,5.964358662
SST1,SISTELO,mai/04,41.18147244,-8.562984789,5.970403691
GUIF2,GUIFÕES,MTS1,41.19944025,-8.665619824,5.975014765
MN1,MUNDO NOVO,MTS1,41.20063441,-8.663301369,5.979073364
TOR1,TOURAIS,MTS1,41.19855871,-8.667376951,5.980210623
AZN1,AZENHA NOVA,mai/01,41.20738322,-8.607776883,5.985842658
SST2,SISTELO,mai/04,41.18160179,-8.562767315,5.993316318
PRQC1,PARQUE CAMPISMO,VNG4,41.10680196,-8.656762219,5.993726222
05/out/02,5 DE OUTUBRO,mai/04,41.19968235,-8.584737773,5.995828927
IGRT2,IGREJA RIO TINTO,mai/04,41.17738965,-8.559879619,5.997576245
TVBO1,TV.BRÁS OLEIRO,mai/04,41.19463403,-8.576096077,6.010516257
TVBO2,TV.BRÁS OLEIRO,mai/04,41.19475985,-8.576156528,6.017286434
AZN2,AZENHA NOVA,mai/01,41.20773564,-8.60746945,6.030127695
GUIF1,GUIFÕES,MTS1,41.20005256,-8.665612877,6.030901638
CHV2,CHÃO VERDE,GDM1,41.17267336,-8.556953287,6.032719853
CEMT1,CEMITÉRIO,mai/01,41.20942876,-8.62587893,6.034034998
CEMT2,CEMITÉRIO,mai/01,41.20943102,-8.626093304,6.034490791
LIN1,LINHARES,MTS1,41.19381046,-8.675811108,6.036056799
LIN2,LINHARES,MTS1,41.19404172,-8.675526331,6.037720708
RDAG2,REGUINHO D ÁGUA,MTS1,41.20360831,-8.657964135,6.045669949
CCB,CAMILO C. BRANCO,mai/01,41.20883189,-8.613367452,6.048482681
RDAG1,REGUINHO D ÁGUA,MTS1,41.20370302,-8.657838923,6.050310521
SNG2,SOUSA NOGUEIRA,VNG4,41.10171376,-8.638854788,6.053223483
PDEH2,PADRE DEHON,GDM1,41.16028891,-8.55309654,6.06024146
PCNS,PISCINAS,mai/04,41.17891104,-8.559961026,6.063044526
IGRT3,IGREJA RIO TINTO,mai/04,41.17694162,-8.558735533,6.064922757
SNG1,SOUSA NOGUEIRA,VNG4,41.10156033,-8.638936931,6.071279784
STG3,SANTEGÃOS,mai/04,41.19127803,-8.570745344,6.072081617
PDEH1,PADRE DEHON,GDM1,41.16022738,-8.552919023,6.074402431
PAUS2,PAUS,MTS1,41.19595119,-8.673495321,6.07701847
STBX1,SOUTELO BAIXO,GDM1,41.16881927,-8.554847378,6.079072588
MTCT2,MONTE CASTELO,MTS1,41.19710367,-8.671767482,6.0794417
GODH4,GODINHO,MTS1,41.18284664,-8.687886557,6.085856199
PAUS1,PAUS,MTS1,41.19591793,-8.673708998,6.086184007
STBX2,SOUTELO BAIXO,GDM1,41.1689356,-8.554796251,6.086453125
MTCT1,MONTE CASTELO,MTS1,41.19715691,-8.671957179,6.094173664
MTSP2,MATOSINHOS PRAIA,MTS1,41.17956725,-8.690365966,6.095049171
MATI,MATOSINHOS (IGREJA),MTS1,41.18645522,-8.684965645,6.095891223
MTSP1,MATOSINHOS PRAIA,MTS1,41.18015782,-8.690019903,6.098742874
CHV1,CHÃO VERDE,GDM1,41.17295951,-8.556220261,6.101063805
TVFO1,TV.FORNO,mai/04,41.19453305,-8.574259689,6.108516132
AJA2,PIAS (METRO),mai/01,41.20762932,-8.646848783,6.109402493
TAN,TV. ALDEIA NOVA,VNG4,41.1033328,-8.649366247,6.109659325
ALVC,ÁLVARO CASTELÕES,MTS1,41.18335254,-8.687896521,6.115197909
RGDI3,REGADIO,MTS1,41.18953338,-8.682231173,6.117084161
TVFO2,TV.FORNO,mai/04,41.19443538,-8.573901427,6.121718812
STG1,SANTEGÃOS,mai/04,41.19119351,-8.569815134,6.124551227
IGRT1,IGREJA RIO TINTO 1,mai/04,41.17871444,-8.558947685,6.130151681
FARM2,FORÇAS ARMADAS,mai/04,41.1901879,-8.5685449,6.13379452
AJA1,PIAS (METRO),mai/01,41.20779841,-8.647291244,6.138426441
MATI2,MATOSINHOS (IGREJA),MTS1,41.18660594,-8.68545558,6.139132555
MTLB2,MOSTEIRO LEÇA DO BALIO,mai/01,41.21047705,-8.624382111,6.150651248
FARM1,FORÇAS ARMADAS,mai/04,41.19031449,-8.568402709,6.151923665
DCPF2,DR. CARLOS FELGUEIRAS,mai/04,41.20060019,-8.583187114,6.153506112
SGM,S. GEMIL,mai/04,41.19659566,-8.576419271,6.153573194
DCPF1,DR.CARLOS FELGUEIRAS,mai/04,41.20053164,-8.583050273,6.1538031
AALM1,ANTÃO DE ALMADA,mai/04,41.19232279,-8.570668883,6.154238309
HSS2,HOSP. SANTOS SILVA,VNG2,41.10595672,-8.5914357,6.157987452
EZC4,EZEQUIEL CAMPOS,mai/01,41.21052703,-8.628760392,6.163212938
MTLB1,MOSTEIRO LEÇA DO BALIO,mai/01,41.21060977,-8.624170637,6.165621465
MDLI2,MADALENA (IGREJA),VNG4,41.10172327,-8.644842245,6.166888605
SRG1,SRA. DA GUADALUPE,mai/04,41.20283035,-8.58734773,6.173086765
EZC3,EZEQUIEL CAMPOS,mai/01,41.21065283,-8.628820959,6.177433617
CHV3,CHÃO VERDE,GDM1,41.17393416,-8.555667669,6.180546423
RGLO2,ROD. GONÇALVES LAGE (OESTE),mai/04,41.20658952,-8.597088714,6.181952042
BRTC4,BRITO CAPELO,MTS1,41.1818428,-8.690062948,6.189465429
CHV4,CHÃO VERDE,GDM1,41.17395572,-8.555486083,6.195663491
BRTC2,BRITO CAPELO,MTS1,41.18171231,-8.690302406,6.200148577
PTLS3,PONTE LEÇA (SUL),MTS1,41.19222752,-8.68056511,6.203587171
CVO,CARVALHEIRO,VNG4,41.10194464,-8.647594631,6.208993097
BZ2,BAZAR,mai/04,41.18225931,-8.560292693,6.209780388
